Age,Education_Level,Years_of_Experience,Programming_Languages_Proficiency,Web_Development_Proficiency,Mobile_Development_Proficiency,Data_Science_Proficiency,DevOps_Proficiency,Cybersecurity_Proficiency,AI_ML_Proficiency,Game_Development_Proficiency,Database_Proficiency,API_Proficiency,Full_Stack_Proficiency,Problem_Solving_Skills,Communication_Skills,Time_Management_Skills,Collaboration_Skills,UI_UX_Proficiency,Graphic_Design_Proficiency,Prototyping_Wireframing_Skills,Web_Security_Knowledge,Performance_Optimization_Skills,SEO_Knowledge,Testing_Debugging_Skills,Staying_Updated_Skills,Flexibility,Preferred_work_environment,Career_goal,Preferred_technology_stack,Predicted_career_path
34,Master's Degree,7,9,1,2,2,1,3,3,10,2,3,3,9,3,9,5,2,3,6,2,6,4,2,1,4,Remote,Technical Leadership,Godot Engine,Game Development
35,Master's Degree,2,8,9,10,5,3,5,1,3,8,5,7,1,6,9,9,5,1,8,8,6,9,5,7,7,Remote,Entrepreneur,Flutter,Mobile Development
31,Bachelor's Degree,8,9,5,2,2,7,8,4,1,1,2,3,10,3,10,5,4,8,3,7,1,7,7,7,10,Freelance,Specialized Technical Expert,CCNP,Network Administration
35,Bachelor's Degree,7,6,1,3,4,3,10,3,5,4,3,5,1,2,5,2,5,9,9,10,7,9,1,6,7,Corporate,Entrepreneur,Windows Server,IT Support
33,Bachelor's Degree,9,6,1,1,7,4,2,10,4,6,8,3,5,5,8,8,5,1,8,6,1,3,5,4,5,Freelance,Entrepreneur,"Python (NumPy, Pandas, SciPy)",Data Science
23,Master's Degree,10,8,2,4,9,3,1,7,1,3,2,2,2,10,3,7,10,7,5,4,1,1,3,2,7,Corporate,Technical Leadership,Scikit-learn,AI/ML
23,Ph.D.,3,9,9,10,4,1,3,4,3,6,6,9,8,3,1,10,9,5,5,3,1,10,1,8,2,Startup,Entrepreneur,MEAN,Web Development
29,Associate Degree,8,5,3,3,3,3,5,1,10,5,4,4,1,10,5,3,5,8,9,7,7,10,6,2,6,Freelance,Technical Leadership,Unity,Game Development
22,Bachelor's Degree,6,10,1,4,3,7,2,2,3,7,6,4,4,4,8,4,1,9,1,8,3,4,3,2,9,Startup,Entrepreneur,AWS,DevOps
34,Bachelor's Degree,6,9,7,8,2,2,4,2,2,7,8,9,6,10,5,3,3,6,10,7,1,1,8,7,7,Corporate,Specialized Technical Expert,Java (Android),Mobile Development
22,Ph.D.,10,5,2,4,2,7,1,1,3,8,6,2,8,8,3,8,5,7,2,7,9,9,5,4,10,Freelance,Technical Leadership,Kubernetes,DevOps
30,Master's Degree,9,6,1,5,4,10,1,2,5,7,8,4,1,8,9,7,3,1,9,9,5,7,2,4,8,Freelance,Specialized Technical Expert,Kubernetes,DevOps
34,Bachelor's Degree,8,9,2,1,7,3,3,10,5,7,5,1,10,8,3,3,7,5,8,2,8,10,10,1,7,Remote,Project Management,"Python (NumPy, Pandas, SciPy)",Data Science
26,Associate Degree,5,10,4,5,8,5,1,8,2,9,8,5,6,6,1,8,9,10,4,10,6,8,7,6,8,Corporate,Project Management,SQL,Data Science
31,Bachelor's Degree,2,5,7,7,3,1,1,5,5,9,8,8,7,4,7,7,5,7,6,8,1,2,1,1,1,Freelance,Specialized Technical Expert,LAMP,Web Development
28,High School,8,6,2,4,10,3,3,9,4,9,8,2,7,2,6,4,8,9,9,8,8,4,2,9,2,Startup,Entrepreneur,Scikit-learn,Data Science
23,Master's Degree,9,9,9,9,2,1,5,4,5,8,6,8,8,1,6,5,4,8,2,5,3,7,9,1,9,Remote,Entrepreneur,LAMP,Web Development
34,High School,3,8,4,5,1,9,10,3,5,1,3,3,8,10,1,9,6,4,7,3,8,2,3,1,2,Startup,Specialized Technical Expert,Cisco,Network Administration
25,Ph.D.,8,7,4,4,10,3,5,9,1,5,3,3,4,10,3,7,2,5,6,7,6,4,9,4,7,Corporate,Technical Leadership,Keras,AI/ML
31,Ph.D.,3,6,1,2,2,10,3,3,4,9,7,5,8,3,10,1,7,7,7,5,7,6,2,4,9,Remote,Project Management,Ansible,DevOps
31,Associate Degree,10,10,1,2,10,4,5,7,5,7,6,2,6,1,1,1,5,7,4,4,7,1,7,8,5,Startup,Specialized Technical Expert,Scikit-learn,Data Science
26,High School,4,8,3,5,4,2,2,1,1,2,4,2,7,7,4,10,7,6,10,1,8,8,6,8,1,Remote,Technical Leadership,MadCap Flare,Technical Writing
27,Bachelor's Degree,7,8,4,3,5,3,1,1,2,5,2,2,5,6,4,8,2,7,9,10,3,3,4,10,5,Remote,Entrepreneur,Adobe FrameMaker,Technical Writing
32,Associate Degree,7,6,3,2,1,7,2,1,3,6,5,1,4,10,3,6,3,3,6,1,10,3,2,9,8,Startup,Entrepreneur,AWS,DevOps
35,Ph.D.,10,6,3,1,4,4,2,4,9,5,5,3,3,7,4,8,4,10,7,5,7,1,7,4,2,Corporate,Entrepreneur,Godot Engine,Game Development
35,Bachelor's Degree,5,10,4,2,9,3,1,7,1,7,8,3,10,3,1,10,1,9,9,6,5,3,2,10,5,Corporate,Entrepreneur,Scikit-learn,Data Science
30,Ph.D.,7,9,3,2,5,4,3,1,4,2,1,5,3,9,1,3,1,10,10,1,7,9,4,2,10,Remote,Technical Leadership,Markdown,Technical Writing
35,Ph.D.,2,7,3,2,1,7,1,1,2,5,6,3,5,8,1,1,6,6,2,2,6,3,10,1,3,Freelance,Entrepreneur,Google Cloud,DevOps
34,Ph.D.,4,5,10,7,3,4,4,1,2,7,8,7,7,9,3,10,4,2,2,1,2,7,9,6,2,Freelance,Entrepreneur,Ruby on Rails,Web Development
22,High School,7,5,4,5,5,2,10,1,2,1,1,4,10,3,9,5,2,8,4,8,2,1,3,1,1,Corporate,Entrepreneur,Linux,IT Support
25,High School,9,8,10,7,3,1,2,2,5,9,6,7,4,9,8,9,4,1,2,2,5,3,8,8,7,Remote,Specialized Technical Expert,Ruby on Rails,Web Development
27,Bachelor's Degree,2,10,1,2,1,1,9,3,4,2,4,4,5,2,9,6,8,6,9,2,1,3,6,2,9,Corporate,Specialized Technical Expert,Security Onion,Cybersecurity
28,Associate Degree,3,5,10,7,5,1,3,5,2,8,7,7,3,10,8,1,1,6,10,1,6,2,9,10,2,Corporate,Project Management,MERN,Web Development
30,High School,9,8,5,4,9,5,5,9,4,5,6,2,2,9,5,9,7,3,8,3,8,10,9,2,5,Startup,Entrepreneur,R,Data Science
27,Bachelor's Degree,4,6,1,2,4,1,9,3,5,3,3,4,9,8,7,2,6,10,6,1,1,6,10,4,8,Remote,Technical Leadership,Windows Server,IT Support
26,High School,3,10,9,7,4,4,5,5,3,7,6,9,3,8,6,1,2,2,7,6,6,8,6,5,8,Startup,Project Management,Java (Android),Mobile Development
32,High School,6,9,1,3,1,1,2,3,10,4,4,5,2,2,6,9,5,10,4,10,5,6,5,6,5,Startup,Specialized Technical Expert,Unreal Engine,Game Development
28,Associate Degree,3,8,10,10,4,1,1,1,2,6,5,7,5,2,8,6,7,1,9,9,3,10,2,3,6,Remote,Project Management,React Native,Web Development
28,Associate Degree,4,8,1,4,5,1,1,4,4,5,3,5,8,2,6,5,9,3,7,9,7,5,4,5,5,Freelance,Project Management,XML,Technical Writing
22,High School,10,5,2,2,8,2,3,7,3,3,3,5,1,10,8,5,9,2,3,9,5,3,8,7,6,Remote,Specialized Technical Expert,Python,AI/ML
35,High School,10,10,2,5,3,2,8,1,3,3,4,3,2,9,1,2,9,3,5,8,10,2,8,5,4,Freelance,Technical Leadership,Active Directory,IT Support
32,Associate Degree,3,6,2,5,1,2,5,5,8,5,5,3,5,9,2,10,6,9,10,3,9,3,5,7,10,Startup,Technical Leadership,Lumberyard,Game Development
22,Associate Degree,4,10,3,2,1,9,5,2,5,8,7,5,4,10,4,7,2,8,9,7,5,7,9,7,1,Startup,Specialized Technical Expert,Ansible,DevOps
27,Bachelor's Degree,7,9,2,1,2,9,1,2,5,5,7,5,8,7,10,10,8,8,5,2,6,1,8,6,2,Startup,Specialized Technical Expert,Google Cloud,DevOps
34,High School,10,7,8,7,2,2,2,2,4,7,7,10,9,8,3,9,5,6,10,10,3,8,6,2,8,Corporate,Technical Leadership,Ruby on Rails,Web Development
34,Bachelor's Degree,10,6,2,1,4,10,2,4,5,6,9,1,8,7,10,9,6,4,9,6,4,6,4,9,10,Startup,Project Management,Ansible,DevOps
24,Ph.D.,9,8,7,10,5,1,4,3,2,9,7,10,3,3,3,9,10,9,7,9,5,7,5,5,1,Remote,Specialized Technical Expert,Flutter,Mobile Development
26,Bachelor's Degree,5,7,2,2,4,2,4,3,5,3,1,3,4,1,4,3,8,4,10,6,2,6,2,4,9,Freelance,Specialized Technical Expert,XML,Technical Writing
26,Bachelor's Degree,2,7,4,5,3,5,3,2,9,3,4,4,10,2,9,6,1,4,2,1,1,8,5,4,9,Corporate,Technical Leadership,CryEngine,Game Development
34,High School,9,6,4,4,5,10,4,4,1,8,6,1,3,2,5,4,8,9,5,10,9,10,10,9,9,Remote,Technical Leadership,Ansible,DevOps
26,Associate Degree,3,5,5,4,8,1,5,9,2,7,6,5,6,10,9,5,9,7,9,6,10,5,2,10,2,Corporate,Project Management,PyTorch,Data Science
28,High School,3,9,5,5,7,3,2,8,5,4,3,2,4,1,3,5,2,2,5,7,8,8,5,2,6,Freelance,Specialized Technical Expert,Keras,AI/ML
34,High School,2,10,5,5,5,9,8,4,3,3,3,2,3,10,1,3,8,7,8,3,4,9,8,9,9,Remote,Entrepreneur,Juniper,Network Administration
35,Master's Degree,9,5,1,1,5,1,10,2,4,4,1,5,6,4,4,1,4,4,3,9,8,2,8,5,6,Freelance,Specialized Technical Expert,Security Onion,Cybersecurity
23,Ph.D.,10,10,2,3,4,7,8,3,5,1,1,5,7,8,10,4,2,6,5,8,9,3,4,4,2,Remote,Specialized Technical Expert,CCNP,Network Administration
30,Bachelor's Degree,10,5,10,7,3,1,1,5,3,5,5,9,1,5,8,3,9,2,7,3,9,7,2,1,4,Remote,Entrepreneur,MEAN,Web Development
25,Associate Degree,2,10,4,4,9,5,1,7,5,9,8,4,2,9,2,9,10,10,3,2,5,8,5,2,9,Corporate,Technical Leadership,R,Data Science
32,Bachelor's Degree,9,8,3,5,3,3,4,3,8,4,3,4,10,2,1,5,5,2,9,5,3,10,10,9,7,Remote,Specialized Technical Expert,Unity,Game Development
32,High School,6,6,2,1,4,3,7,1,3,5,3,3,5,6,5,3,5,1,7,7,4,9,5,9,8,Freelance,Technical Leadership,Kali Linux,Cybersecurity
35,Associate Degree,4,10,3,2,1,1,5,3,3,4,4,1,6,6,4,6,5,3,9,10,2,1,4,1,8,Startup,Specialized Technical Expert,MS Word,Technical Writing
26,Master's Degree,3,6,3,2,5,5,9,3,5,5,5,5,1,7,8,10,9,6,9,3,1,6,9,3,3,Corporate,Technical Leadership,Metasploit,Cybersecurity
35,Associate Degree,8,9,1,3,5,8,2,5,1,6,5,2,8,8,1,4,10,8,8,7,1,5,9,10,4,Remote,Project Management,AWS,DevOps
35,High School,5,10,5,5,2,1,1,3,9,2,4,3,3,5,1,8,8,10,3,7,3,9,3,1,2,Remote,Entrepreneur,Unity,Game Development
30,Master's Degree,9,6,5,3,3,5,4,2,4,1,3,3,5,4,7,6,1,7,4,6,5,1,1,6,9,Corporate,Entrepreneur,MadCap Flare,Technical Writing
34,Master's Degree,9,9,3,3,3,9,9,1,3,1,4,4,10,10,6,10,2,1,6,3,6,1,7,5,3,Remote,Specialized Technical Expert,CCNA,Network Administration
32,Associate Degree,3,5,3,3,10,4,2,8,5,5,5,5,10,10,10,6,2,2,1,4,2,7,8,2,2,Startup,Entrepreneur,PyTorch,AI/ML
26,Associate Degree,3,5,7,7,2,5,5,1,4,8,6,10,3,2,8,9,5,4,3,9,2,2,4,4,7,Corporate,Project Management,React Native,Mobile Development
23,High School,9,5,7,7,5,4,4,1,5,6,9,8,3,1,9,10,1,7,2,10,5,8,10,5,7,Freelance,Project Management,Ruby on Rails,Web Development
35,High School,2,5,3,2,2,8,7,1,2,2,1,3,3,7,2,7,10,5,7,4,9,9,3,10,2,Startup,Entrepreneur,Network Security,Network Administration
31,Bachelor's Degree,9,6,2,5,4,4,1,5,2,2,4,4,10,9,7,10,4,1,1,7,7,7,6,7,7,Corporate,Specialized Technical Expert,MadCap Flare,Technical Writing
32,Master's Degree,10,10,10,9,4,2,4,2,2,8,9,9,8,1,7,10,5,2,7,3,4,4,8,8,8,Freelance,Technical Leadership,Kotlin,Mobile Development
28,High School,8,8,10,10,3,3,4,2,5,8,8,8,7,5,3,8,7,10,9,4,6,2,4,6,9,Startup,Specialized Technical Expert,Swift,Mobile Development
22,Associate Degree,8,5,3,3,7,2,3,9,4,4,4,1,4,2,6,7,10,3,8,3,8,1,7,10,6,Corporate,Entrepreneur,PyTorch,AI/ML
29,Associate Degree,10,8,5,4,5,1,5,1,1,4,3,5,1,7,10,5,7,6,6,4,9,9,6,2,5,Remote,Specialized Technical Expert,MadCap Flare,Technical Writing
34,Bachelor's Degree,3,7,2,2,9,2,5,10,1,5,4,1,9,5,8,4,4,9,3,4,9,4,1,2,5,Remote,Entrepreneur,Scikit-learn,AI/ML
35,Bachelor's Degree,2,10,5,2,5,10,1,1,1,5,7,1,1,2,4,5,10,4,7,1,4,7,2,4,7,Corporate,Technical Leadership,Kubernetes,DevOps
27,High School,2,8,7,9,4,1,2,3,4,5,7,8,9,8,9,3,9,9,1,7,1,10,7,9,2,Startup,Specialized Technical Expert,React Native,Web Development
23,Master's Degree,7,9,1,5,3,4,5,2,4,5,3,4,8,2,2,4,1,9,2,4,2,3,2,8,5,Freelance,Project Management,Markdown,Technical Writing
24,Master's Degree,10,9,8,8,2,3,5,5,1,8,5,10,8,8,2,4,5,3,7,6,4,8,6,6,1,Startup,Technical Leadership,Flutter,Mobile Development
32,Associate Degree,9,6,10,7,1,2,2,4,5,5,8,7,4,1,1,2,1,2,1,7,6,7,1,3,3,Corporate,Project Management,MERN,Web Development
26,Associate Degree,5,8,5,3,3,10,9,4,2,4,1,2,2,1,1,5,4,4,1,6,5,4,5,3,4,Remote,Specialized Technical Expert,CCNP,Network Administration
34,Ph.D.,5,9,3,5,3,4,8,2,2,2,2,2,3,5,2,6,5,3,3,5,6,4,5,8,7,Corporate,Project Management,Nmap,Cybersecurity
29,Bachelor's Degree,3,8,10,7,3,2,1,2,1,5,8,10,8,9,2,7,10,10,9,2,5,6,8,6,1,Freelance,Technical Leadership,Django,Web Development
32,Bachelor's Degree,3,6,3,4,7,2,2,7,2,5,6,1,10,2,1,6,7,6,7,1,3,6,3,5,2,Startup,Technical Leadership,SQL,Data Science
24,Master's Degree,9,9,2,3,4,5,10,1,1,5,3,2,6,5,3,9,6,1,6,2,10,10,7,4,1,Freelance,Technical Leadership,Metasploit,Cybersecurity
26,Ph.D.,4,5,3,2,2,4,3,5,7,2,3,3,6,9,1,2,8,3,5,4,9,7,7,3,8,Corporate,Specialized Technical Expert,Unreal Engine,Game Development
31,Bachelor's Degree,8,9,5,1,7,1,5,9,1,5,6,5,10,3,8,8,2,6,3,1,4,3,1,7,6,Startup,Entrepreneur,Scikit-learn,Data Science
34,High School,3,8,3,4,4,7,4,5,3,7,6,1,8,3,7,5,5,1,5,5,4,3,2,3,5,Freelance,Entrepreneur,Azure,DevOps
27,Bachelor's Degree,3,7,4,4,1,3,1,5,1,2,3,3,9,7,4,10,4,7,3,3,7,8,6,2,4,Startup,Project Management,Markdown,Technical Writing
29,Master's Degree,8,5,3,5,4,10,2,1,2,7,5,4,1,7,3,6,8,3,9,10,5,2,5,8,3,Freelance,Specialized Technical Expert,Ansible,DevOps
31,Ph.D.,7,9,3,5,5,9,3,3,3,6,5,4,1,7,5,9,4,9,4,5,10,8,3,2,3,Remote,Specialized Technical Expert,Docker,DevOps
22,Associate Degree,9,6,3,3,4,9,2,5,4,6,8,5,9,10,6,6,6,1,4,7,3,4,7,10,8,Remote,Specialized Technical Expert,Azure,DevOps
25,Master's Degree,4,10,1,3,9,4,1,7,2,9,5,5,3,8,3,7,6,1,1,3,1,7,3,8,6,Startup,Project Management,R,Data Science
24,Bachelor's Degree,6,9,2,5,7,5,1,8,5,5,7,1,3,1,3,5,7,5,8,5,7,3,10,6,10,Remote,Technical Leadership,TensorFlow,Data Science
24,Bachelor's Degree,9,6,4,5,8,1,1,8,5,8,8,4,3,5,4,1,4,4,4,7,9,8,8,9,7,Freelance,Specialized Technical Expert,Scikit-learn,Data Science
32,Ph.D.,8,6,4,2,7,4,3,9,1,4,1,1,5,3,4,6,6,8,5,3,1,6,6,1,2,Startup,Entrepreneur,Python,AI/ML
30,Ph.D.,5,6,3,2,4,7,10,2,1,1,1,4,3,4,9,4,8,10,2,5,9,1,6,9,3,Freelance,Specialized Technical Expert,Network Security,Network Administration
32,Bachelor's Degree,6,7,4,5,7,2,4,8,5,6,5,2,9,8,9,7,5,1,2,5,10,2,5,6,3,Remote,Specialized Technical Expert,TensorFlow,Data Science
29,Ph.D.,3,8,5,5,3,7,10,3,3,1,1,4,8,9,6,6,9,3,4,7,7,8,4,8,4,Remote,Specialized Technical Expert,Cisco,Network Administration
35,Associate Degree,10,6,2,5,7,1,2,7,2,5,5,5,10,10,6,7,3,5,10,6,7,3,5,3,3,Startup,Specialized Technical Expert,Keras,AI/ML
30,High School,2,5,5,4,5,1,9,5,5,3,5,1,9,5,8,4,1,10,1,8,6,9,2,8,3,Startup,Entrepreneur,Kali Linux,Cybersecurity
23,Bachelor's Degree,5,8,4,4,1,3,10,5,1,3,1,3,9,1,10,10,9,8,3,5,9,2,5,7,1,Remote,Specialized Technical Expert,Metasploit,Cybersecurity
25,Bachelor's Degree,3,9,5,1,9,3,2,7,2,4,4,4,9,1,3,1,9,2,1,5,10,1,5,3,10,Startup,Specialized Technical Expert,Python,AI/ML
28,Associate Degree,4,8,5,4,1,1,2,1,7,4,2,4,3,3,3,1,4,10,1,2,10,9,5,8,10,Startup,Technical Leadership,Unity,Game Development
28,Bachelor's Degree,3,7,1,3,2,5,2,1,2,4,4,3,5,8,10,10,1,8,2,3,7,2,5,4,6,Freelance,Technical Leadership,Markdown,Technical Writing
30,Associate Degree,8,6,8,7,1,1,4,2,4,7,9,9,2,9,6,1,9,1,7,10,6,10,1,9,8,Startup,Specialized Technical Expert,Swift,Mobile Development
27,Ph.D.,8,10,9,8,2,2,1,4,2,5,6,9,9,10,8,4,2,6,7,1,3,3,6,4,8,Remote,Project Management,Flutter,Mobile Development
28,Ph.D.,3,5,8,9,4,5,4,4,2,8,7,8,2,2,6,1,3,9,10,8,7,10,8,3,7,Freelance,Entrepreneur,Kotlin,Mobile Development
22,Bachelor's Degree,5,10,2,1,2,4,9,1,2,2,1,5,4,7,6,2,7,8,7,6,2,6,7,4,1,Startup,Entrepreneur,Active Directory,IT Support
27,Bachelor's Degree,4,10,8,10,1,2,1,1,4,6,5,8,6,7,2,10,1,4,1,10,8,2,10,1,2,Startup,Project Management,Flutter,Web Development
28,Ph.D.,3,7,1,2,4,2,7,3,5,3,5,5,5,1,1,9,4,10,4,9,4,2,10,1,5,Corporate,Technical Leadership,Nmap,Cybersecurity
24,Bachelor's Degree,3,7,3,3,5,8,1,2,1,5,9,5,8,4,6,2,9,1,2,4,9,2,5,3,9,Freelance,Specialized Technical Expert,Azure,DevOps
24,Master's Degree,8,7,1,3,4,9,8,1,2,2,4,1,1,1,10,1,2,9,4,8,6,3,5,10,6,Remote,Technical Leadership,CCNA,Network Administration
24,Bachelor's Degree,3,9,3,1,7,3,2,8,2,8,8,5,10,6,4,9,6,4,5,9,8,3,2,6,10,Corporate,Entrepreneur,"Python (NumPy, Pandas, SciPy)",Data Science
33,Bachelor's Degree,6,5,1,3,5,3,7,2,5,5,3,4,10,10,7,8,6,8,2,1,1,8,2,4,8,Freelance,Project Management,Snort,Cybersecurity
23,Master's Degree,9,10,8,9,4,1,1,4,2,6,7,7,10,1,4,7,6,8,6,7,3,2,1,7,10,Remote,Specialized Technical Expert,MEAN,Web Development
25,Ph.D.,5,6,3,2,3,2,9,2,3,4,2,4,2,8,5,7,10,10,9,4,8,1,8,6,6,Corporate,Technical Leadership,Metasploit,Cybersecurity
26,Master's Degree,2,6,5,5,4,1,9,4,2,1,5,5,7,3,1,1,5,10,6,7,8,5,10,4,6,Remote,Technical Leadership,Wireshark,Cybersecurity
26,Ph.D.,5,10,5,2,5,10,2,4,4,5,6,2,8,5,4,9,1,8,7,5,6,4,5,8,2,Startup,Project Management,Ansible,DevOps
33,Master's Degree,5,5,5,1,1,8,4,4,5,7,5,1,7,8,4,3,8,4,1,9,6,1,2,9,6,Startup,Specialized Technical Expert,Jenkins,DevOps
32,Bachelor's Degree,9,6,2,1,1,7,1,2,2,6,5,3,4,1,1,8,5,10,7,9,9,5,5,5,7,Freelance,Entrepreneur,Ansible,DevOps
30,Ph.D.,2,9,5,2,1,2,1,1,3,3,3,4,8,5,5,10,4,7,4,6,3,1,7,1,5,Freelance,Technical Leadership,MadCap Flare,Technical Writing
30,Associate Degree,3,6,2,2,2,5,4,5,10,2,3,5,6,6,5,9,7,4,7,7,5,9,3,6,5,Remote,Specialized Technical Expert,Unreal Engine,Game Development
29,Bachelor's Degree,4,6,3,1,8,3,3,9,3,3,4,2,4,6,3,6,1,2,6,8,8,5,6,5,10,Corporate,Technical Leadership,Scikit-learn,AI/ML
30,Bachelor's Degree,8,8,5,1,2,9,3,1,3,8,5,3,5,5,6,6,5,7,3,7,7,9,2,6,4,Remote,Entrepreneur,Jenkins,DevOps
35,High School,7,6,1,2,5,1,5,2,2,1,4,3,6,3,2,2,1,2,1,10,1,1,7,4,1,Startup,Technical Leadership,MadCap Flare,Technical Writing
34,Bachelor's Degree,4,6,4,3,8,4,2,8,3,5,2,5,9,1,6,8,10,5,6,2,9,8,7,8,1,Startup,Specialized Technical Expert,Keras,AI/ML
26,Ph.D.,6,9,5,2,5,4,7,4,1,2,3,5,7,5,8,5,6,10,3,6,2,8,10,10,9,Remote,Project Management,Windows Server,IT Support
27,Associate Degree,4,6,5,5,10,4,1,8,5,4,5,5,8,8,7,6,4,7,5,6,1,8,2,6,6,Remote,Technical Leadership,Python,AI/ML
34,Ph.D.,7,10,5,2,1,2,1,5,10,5,3,5,8,5,4,4,5,6,6,7,9,7,10,5,9,Freelance,Technical Leadership,Godot Engine,Game Development
24,High School,5,6,1,4,4,1,1,1,7,2,5,5,8,2,3,10,5,9,9,10,5,7,9,6,6,Startup,Entrepreneur,Unreal Engine,Game Development
28,Associate Degree,5,6,9,9,1,4,1,3,1,9,8,9,3,6,9,5,8,1,3,4,3,1,4,6,2,Remote,Entrepreneur,React Native,Web Development
33,Master's Degree,6,6,5,2,3,4,9,5,5,4,1,2,2,8,10,6,10,10,2,4,7,5,7,7,8,Startup,Specialized Technical Expert,Windows Server,IT Support
28,Bachelor's Degree,2,9,5,2,5,5,10,2,5,2,2,1,9,4,9,1,4,7,1,9,10,4,3,1,8,Startup,Technical Leadership,Nmap,Cybersecurity
35,Master's Degree,8,10,9,8,1,3,2,3,3,9,5,9,2,1,10,1,7,1,5,2,8,2,4,9,6,Freelance,Entrepreneur,Flutter,Web Development
24,Associate Degree,5,6,3,5,9,5,5,10,5,5,9,4,1,4,2,9,8,5,1,3,5,3,9,9,1,Remote,Project Management,TensorFlow,Data Science
22,Ph.D.,9,10,3,2,7,4,4,10,4,5,6,2,8,7,8,3,10,1,1,3,2,3,9,3,10,Remote,Technical Leadership,Scikit-learn,Data Science
34,Ph.D.,7,9,3,3,3,2,9,4,2,3,2,4,8,7,2,9,10,1,5,4,1,8,3,6,5,Freelance,Project Management,Linux,IT Support
30,High School,2,8,1,3,4,5,2,3,4,5,3,5,3,7,8,2,6,10,10,2,3,3,9,10,6,Remote,Technical Leadership,Adobe FrameMaker,Technical Writing
24,Bachelor's Degree,6,9,4,2,5,10,4,1,5,8,9,4,6,6,5,10,6,7,8,8,9,2,3,8,9,Startup,Entrepreneur,Azure,DevOps
26,Bachelor's Degree,5,7,2,2,2,10,10,4,2,5,3,4,3,8,4,7,5,4,9,1,1,8,2,5,10,Startup,Entrepreneur,CCNA,Network Administration
22,Master's Degree,10,9,5,4,4,4,2,2,3,5,4,4,9,2,6,6,1,6,10,9,3,2,6,9,3,Startup,Project Management,Markdown,Technical Writing
23,Associate Degree,7,5,3,5,5,8,1,1,2,6,8,2,10,10,9,2,7,10,7,2,4,8,9,1,9,Remote,Entrepreneur,Google Cloud,DevOps
27,Ph.D.,5,10,4,1,4,2,8,5,5,1,1,2,9,10,5,8,6,4,3,10,7,3,5,2,10,Corporate,Entrepreneur,Active Directory,IT Support
28,High School,4,5,4,1,7,4,3,8,3,2,4,2,7,5,1,8,1,3,1,4,7,10,5,1,7,Freelance,Technical Leadership,PyTorch,AI/ML
31,Ph.D.,10,5,9,7,2,3,1,2,2,7,7,8,9,1,8,7,5,9,7,9,6,5,1,4,9,Startup,Specialized Technical Expert,React Native,Web Development
33,Ph.D.,8,8,10,7,2,3,4,3,3,8,9,10,9,5,10,4,4,2,8,7,1,7,1,4,1,Corporate,Project Management,Swift,Mobile Development
33,High School,6,10,5,3,1,1,5,3,2,5,1,1,8,8,6,4,2,3,6,6,10,8,7,6,9,Remote,Specialized Technical Expert,MadCap Flare,Technical Writing
35,Bachelor's Degree,5,6,5,1,3,4,9,2,5,3,3,1,9,3,7,7,6,1,6,3,2,7,7,2,4,Startup,Specialized Technical Expert,Active Directory,IT Support
28,Master's Degree,9,6,8,7,1,2,2,5,2,6,9,9,5,9,10,10,1,7,10,7,5,9,3,5,8,Startup,Specialized Technical Expert,Swift,Mobile Development
27,Ph.D.,6,5,3,4,1,1,10,4,1,4,2,5,2,8,1,1,10,3,1,3,6,5,8,5,4,Corporate,Technical Leadership,Metasploit,Cybersecurity
26,Associate Degree,4,6,4,1,2,5,7,3,5,2,3,2,5,1,6,10,7,10,9,2,3,5,7,6,9,Startup,Project Management,Snort,Cybersecurity
26,Associate Degree,2,6,4,3,9,3,3,10,1,1,5,4,6,9,4,9,1,8,5,4,1,7,8,7,4,Remote,Project Management,PyTorch,AI/ML
27,Master's Degree,6,10,2,4,2,4,9,3,4,1,3,2,5,1,8,9,6,9,7,10,2,7,7,8,7,Freelance,Project Management,Snort,Cybersecurity
31,Associate Degree,10,10,3,4,7,1,5,9,3,2,1,3,1,8,7,1,4,7,7,5,10,9,7,10,8,Corporate,Specialized Technical Expert,Scikit-learn,AI/ML
33,Ph.D.,3,5,2,2,3,2,7,5,5,3,4,5,3,7,9,9,4,2,7,8,3,8,5,4,3,Corporate,Technical Leadership,Active Directory,IT Support
24,Bachelor's Degree,2,7,1,1,5,2,10,3,5,3,2,2,7,2,4,5,9,2,7,7,3,8,8,3,9,Corporate,Entrepreneur,Kali Linux,Cybersecurity
33,Ph.D.,10,9,1,1,1,2,2,3,2,1,2,3,7,7,3,8,6,8,10,6,8,8,7,6,3,Startup,Technical Leadership,Adobe FrameMaker,Technical Writing
32,Ph.D.,3,9,5,1,2,4,10,5,2,4,4,1,8,3,7,6,10,1,4,9,4,9,10,7,1,Freelance,Project Management,Linux,IT Support
34,Ph.D.,5,7,2,2,4,1,10,4,1,3,1,2,10,2,6,8,7,5,3,6,7,7,1,7,2,Corporate,Specialized Technical Expert,Metasploit,Cybersecurity
23,High School,6,6,9,10,1,1,5,3,3,5,8,10,6,2,4,3,8,2,9,1,6,7,9,3,7,Corporate,Project Management,MERN,Web Development
33,Ph.D.,5,10,4,1,2,5,1,2,9,5,2,5,10,5,6,9,8,9,3,8,8,5,6,10,8,Remote,Technical Leadership,Unreal Engine,Game Development
33,Ph.D.,2,10,2,3,3,3,9,2,1,3,4,4,6,4,4,8,4,9,10,5,9,5,3,1,9,Startup,Specialized Technical Expert,Troubleshooting,IT Support
